1	is watching Bones. Wishes it was the fall so there could be new episodes.
0	I'm at work... But still not feelin too well... Blahhhh
0	I'm at work....
0	I'm at work....bored out of my mind.
0	I'm at work...it's a little bit boring today, but I have to work till 7 pm ... 6 hours 
0	I'm at work..noo
0	I'm at Xaviers graduation rocking a recycled outfit
0	Im attempting not to scratch my very itchy tattoo  looks good thou!
1	im attempting to "wind down" in my room, my ipod shuffle is dependable..  L.G.B.N.A.F. pure gangsta shit.  i heard Ice-T is into Xbox btw 
0	I'm attempting to upgrade my Blackberry.  This usually causes it to either crash or refuse to accept incoming messages.
0	I'm attending a vodafone mobile widget camp today. Bored, it starts an hour later than it said in the invite  Long live my KPN dongle :p
0	I'm attending ac's choir in esplanade because it's free but it's going to be boring  - http://tweet.sg
1	I'm attending the last project presentations at #hyperisland for this year. Next week it's recruitment days - yay!
1	im auditioning for american idol and im really excited.
1	Im avin lunch now. Sarnys and a pastie
0	Im awake  all i gotsta do is take zac to his car but theres soooo much traffic going into downtown right now!
0	im awake  however, is still asleep
0	i'm awake  THREE MORE DAYS
0	I'm awake & dreaming makes me feel my brain was up working all night
0	I'm awake & it sucks.
0	I'm awake (: Too early ! It's 330A  Nothing good on TV until 4 ! Lol. Something better at 5A. Ughhh. I'll talk to pc until then. Lol
0	im awake ... . After a really traumatic sleep
0	i'm awake already!
1	I'm awake and at work. I think my body is champ just keping up with these crazy hrs. Thank you dear body
0	I'm awake before 9am. WHO'S PROUD???? I'm gon fuck a bitch up today. Sales
1	Im awake But Im not Getting out of bed until my mom makes me
0	Im awake but still tired!!!!
0	im awake kids woke us at 6:45  tried to get some more sleep on the couch with no luck ...fathers day ha.
0	Im awake now  is it desturbing the peace if ur neighboor is playing annoying horrible music at 9? Damn atleast put some good shit on! ~:-|
1	I'm awake rather early for me...
0	I'm awake to ship off my BB  bye bye contact to the world!
1	I'm awake today  Lots to do today. Applications, cleaning, printing. 
1	I'm awake way too early. I just love 5am flights!
0	im awake with a killer headache
0	I'm awake!  WHY?!
0	I'm awake! Am I really awake??? OK, need some coffee. In this way, I'm really German.  Can't tell you how much I hate this habits!!!
1	I'm awake! and the dog still seems ok. Miserable but ok
0	I'm awake! I hate being sick.
0	I'm awake! It's 8 in the morning and there's nothing I have to do today.. Can't go back to sleep..
0	Im awake!! Last day of the school holidays   x
1	im awake!!!!!!!! good morning people
1	I'm awake,  is it t early to twitter?
1	I'm awake, after another long night crying, sleeping, feeding and pooping: classic baby life 
1	In austin  andres is tattooing mle !!!! <3
0	In bad mood.
0	In baker berating myself for the stupid plays i made before the bustout hand. Missing family.
0	in Baltimore this sucks
0	In bang town watching fighting with Noelle ee    ahh summer    i miss my loves already
1	In Bangkok walking down a rainy street found cheap laundry, email. Unusual aromas and full of life...peace out 
0	In Bangkok. Had a good flight on Thai, no upgrade though  Wondering if the seats have shrunk or I've expanded. Most likely the latter!
1	in Barcelona in 4 hours !  i miss you guys... but i come home in 2 days..!
1	in Becca convertable. sunny. fun. and paranoid was on the radio
1	In bed  kiss the summer hello tn whoot whoot!!!
0	in bed  this sucks
0	In bed after a very awesome day thanx to my sweetie pie.. I must say after seeing Jessie today I realized that Imma miss her and rylee
1	In BED after the club. Glad I had my sisters with me. Graduation later TODAY!  Nite God Bless all my dope Twitterites! ZZzzzzzz
0	in bed all cuddled up to her hoodie
0	In bed alone again  that's what happens after a long wkend work he fell asleep on the couch hrs ago. N won't wake. He's snoring loud 2!
0	In bed already....what is my life coming to its not even 11 yet
0	In bed and not happy about it at all
0	in bed because I feel very sick  love you guys!!!
0	in bed being taken care of by nurse cat. she's wonderful! watching the sunshine outside wistfully
1	in bed bored broke up with my girlfriend was for the best
0	In bed by 9.30pm.... I must be sick
0	In bed can't sleep .... Something is missing.....
0	in bed for another boring day... missing school isn't all its cracked up to be. hospital haven't rang so still got this blooming cast on
0	In bed getting an early night. Shame I'm not tired
0	in bed getting ready for my last night at Camp Hope
1	in bed listening to my ipod. singing to newkidsontheblock-single
0	In bed now gonna read and stuff. Maybe watch a flick on my pod. Feel SUPER dry. Skin and eyes and stuff.
0	In bed off to sleep up at 4.35  night all!
0	In bed on pain meds... I hate my shoulder/neck
1	in bed reading  . amazing weekend. MVP of the weekend definitely goes to callahan lol
0	In bed ready to get up any minute for school
0	In bed reviewing OMT, Suicide Silence, Run Dem Out, Outcry Collective & VOD. Got coffee & digestives. Need a puppy for company, though 
0	In bed sick have an ear infection
0	in bed sick still never going to end....
0	In Bed Sooo Tiredd Dont No Why I Got Up Sooo Earlyy :S
0	in bed still, it's so bright out. i have nothing to eat  i want mallory to be here now.
1	in bed stilll  lunch with alex at noon!
0	In bed suffering the effect of a nasty cold - feel that its going onto my chest which does not mean good things for the future
0	In bed this wisdom tooth shit is killing me. My gums are even bleeding gotta make an appointment to get them removed
0	I'm awake, at work and hope to not get that sleepy feeling again today. grr. It's my second day at work. & my leg is dead 
0	Im awake, but I dont want to be 
0	I'm awake, but no father's day gifts for me  Must get some children.
1	I'm awake, but not for long! Mondays are my Saturday. Hubby has to work today though, so I got up to make his lunch 
1	im awake, full on tired now and i've got an awful stomache ache :/ but can't wait for today 
0	I'm awake, have a cold, still in bed and hungry 
1	im awake, i finished eclipse last night  this has become my favorite of them
0	I'm awake, I think I'm becoming a daywalker. 
1	i'm awake, too early for my liking on a sunday...but i'm looking at my pictures  last night was bloody awesome, there are no words...
0	I'm awake, why the fck can I not sleep?... I WANT TO SLEEP! 
0	I'm awake.  drinking a latte. I had a sexy dream last night that I keep thinking about!
0	I'm awake.  I hate being up early
0	I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!
0	i'm awake. i feel kinda sick  maybe cause i've been in bed so long.
0	i'm awake. it's too earlyyyyyy
1	I'm AWAKE.... Oh the great inner JOY a sunny Saturday morning brings! Anyone wanna play out, ill knock on for ya 
0	Im AWAKEEEEEE (: Got Work  Bummerrrrrrr Ill Tweet Later xxxxx
1	IM AWAY FOLKS, POSTIES HERE, AND OFF TO SEE PAOLO 
0	im away for a sleep, grr cold 
1	I'm away to watch family guy & will & grace! PEACE!
1	im awayy doing sutff you know.......stuff     my best friend  jason is awesome
1	im awesome
1	I'm awesome
0	I'm awol and my laptop was just confiscated
0	im b ing sun burnt and it sucks i hate 4 getting sun block
1	i'm back  , i still  go to scool in this month :|
1	I'm back  I arrived a few hours ago. I'll be making a blog post about my short vacay tomorrow!
1	I'm back  i couldn't write anything cause I went to sleep at a friends house, was amazing, talking, eating pizza, on the computer, xbox 
1	Im back  Just had my hair texturized.
0	I'm back  sorry about that computer crashed and I've just spent the last half hour trying to fix it  so hope it's ok now
1	I'm back (on Twitter)!  Just had an amazing week on the Andaman Islands
1	i'm back again. it was nice, seeing the family and stuff ^^, i had fun 
1	I'm back all  Got converse-type shoes instead of Danny shoes. They work though!!
0	Im back and i dont feel welcome. did i make the wrong decision?  please dont call me regarding this.
1	i'm back and the tick is gone  lovely doctor  â™¥ x'D
1	I'm back at the hotel, found a Star Wars lunch box at the 2nd hand store,   Starbucks is the best thing ever!
0	im back at the hotel. a beautiful day on a luxurious yacht ALONE depressed me
0	Im back down to 70 followers  Still dont want an Xbox and camera controlls sound crap. #e3
1	I'm back everyone! going to court next week! gonna clear one of these bogas allegations
1	is watching BOYS BEFORE FLOWERS D i LOVE kim bum
1	is watching boys over flowers  http://plurk.com/p/y3ihi
1	Is watching bride wars
1	Is watching britains got talent
1	Is watching Brits most shocking year ever! I love the pic with the umbrella.
1	Is watching Bruce almighty
1	is watching bungee jumping videos trying to imagine how I'm gonna look like doing it on may 10th... Hoping to have fun!
1	is watching Burn After Reading with while doing pledge trainer things.
1	is watching cake boss , I'm ready for tomorrow 
1	is watching cardiff blues play munster on s4c! come on blues
1	Is Watching casino royale TV edition
0	is watching Catherine Tate video clips on a Saturday night on Youtube... how sad is that...  http://plurk.com/p/yvm9q
0	is watching 'Class of 2008.' Yes I am jealous
0	is watching clueless and im so gutted im not going the cinema tonight
1	is watching commercials
1	is watching CSI : NY.  ) Excited for Lighting Workshop.
1	is watching csi!
1	is watching Dawn of the Dead ('04) and catching up on scrapbook stuff haha Ohh what a life
1	is watching death note's 3rd movie [L:changes the world]  (dance) http://plurk.com/p/y3nem
0	is watching denver get whooped by the lakers.....putting my boy to bed wishing I was out with my friends
1	is watching desperate housewives!
0	is watching Desperate Housewives. (season finale)  http://plurk.com/p/uhn6j
1	Is watching ellen  I love this show!
0	is watching ellen , but I think It might be a old ep .. Im not sure lol ...  I LOVE ELLEN !!! woop woop she is amazing ! so freakin funny
0	Is watching everyday Italian. --I miss eating beef  first week of braces suck!
1	is watching F&F 4 and She's the man... Hottie McHotHots are in theree
0	is watching family guyyyy and hoping all her problems go away  love stinks
1	is watching finding nemo with the jellybean
0	Is watching fired up better be good!! And was just convinced to get up early to make pancakes!
1	is watching friends
1	is watching friends, & is loving the weather!!!! 
0	is watching Futurama and is quite bored
1	is watching GG.  http://plurk.com/p/xvv75
1	Is watching Gina Silva Anchor the Fox 11 News 10pm along with Carlos. We are twittering.
1	is watching gossip girl. xoxo
1	is watching grease! i love this movie. it's my favorite musical of all time!
1	Is watching hannah montana  x
1	is watching hannah montana online-great procrastination  xxx
1	is watching Harry Potter and the Goblet of Fire instead of going to third hour.
1	Is watching himself some mighty b loves it!!
1	is watching his cubbies on WGN. Had drop stupid money on a plummer this morning!  A cubs win will make me feel better
1	is watching his Saturday morning cartooooooons.
1	is watching hollyoaks with a cuppppa
1	is watching hollyoaks, then sunbathing before meeting later for dinner woop 
0	In bed w/ the light off & felt something crawling on my leg. Turned out to be a lady bug. Sorry, dude. Didn't mean to hurt you. 
0	in bed watching family guy. I feel sickyyy.
0	In bed watching Grey's. Poor Izzy
1	In bed watching tennis. One appointment down. It's been an awesome day already
0	in bed wid a bad cold
1	In bed with Sorta
0	in bed with a double cheeseburger. tummy ouchy though
0	In bed with a fever..  I really don't want to be sick again!
0	In Bed With a Fierce sprained Ankle
1	in bed with an headache. my first time on twitter. let's see if I manage to upload a photo?
0	In bed with my baby dog... He is in a lot of pain so I hope he feels better soon.  Tomorrow is another day at the salon. Make your app ...
1	In bed with my sexy ass best friend Follow her bitchass! Lol good night yalllll!
0	In bed with neck ache, so I won't be Tweeting today. Always seems to happen when weather is nice & hubby is off. 
0	In bed with netbook, connected with GPRS. DSL line is in the other room  Will get my router here from Lahore tomorrow 
0	In bed with the bestie. HUNGOVER
1	In bed with the boyfriend and the kitty, watching the Rock of Love reunion. Life is good 
0	in bed without clean sheets....
1	In bed, customer meeting at 10am tomorrow... 7 of them vs 3 of us 
0	in bed, my midnight snack and I, twix  theres a fat girl in me somewhere
0	in bed, n my foot is asleep 
1	In bed, watching 17 again 
0	In bed, watching tv with Adam. Babies are asleep! Back to work in 1 week  
0	In bed, with a temperature, sleeping when i was woken up with great news! Fever pls go away now. 
0	In bed. Coughing. Sneezing. Possibly sharing bacon flu with my kitteh. XD can't sleep, can't breath either. 
0	In bed. Dying. Drinking theraflu. I smell like vicks.
0	In bed. Finally!  Long day tomorrow
0	in bed. Hayfever  what to doo today. I want my exams over so I can go out! Two more left :-D
1	In bed. I updated my MySpace profile. Make sure you check it out. Pictures of my current obsessions are there. Link in Bio  xo
0	in bed. Pissed off that I have flu! Gr.....r....
0	In bed. Using my iPod cuz I'm to lazy to get up! Ha.
1	in bed. waiting for the kids to wake up. listening to hubby make breakfast. nice. if only I could fall back asleep it'd be perfect
0	in bed... feels like I'm dying from this flu.
1	In bed... Watching "Good Times" til i fall asleep. Hopefully i'll get at least a good 8hrs of rest. Nighty nite Twits and God Bless!
0	in bed...i feel as sick as a lemon,was sober earlier but am not now  x
0	In bedddd, mcfly tomorrow ...well today <3 17th sunday  night xxx
1	in Belen camp. going 2 beach. just passed Burger King corporation
0	in berkeley and its cloudy
0	In Bermuda, surrounded by Brits and enjoying a warm weather. FINALLY! But no 
1	In Berwick at me local wit my mates playin pool havin a few pots...Goodtimes
1	in BETTER news...MARILYN MANSON IS PLAYING FESTIVAL HALL! TICKETS ARE SELLING ON FRIDAY
1	I'm baCk foR moRe tweeTs! woot woot!
1	I'm back form school
0	I'm back frm d interview. It went smoothly, however, I felt dat I won't b able 2 work there because I don't speak Mandarin... 
0	I'm back from DC now
0	im back from getting firewood.. and i had a sleep i also have a sore knee  lol
0	I'm back from Hawai'i...sad day...i went to buy something today and was about to say "Mahalo" and then remembered I wasn't in Hawaii
1	i'm back from my dad's i attempted to read all the tweets since friday but there was so many, sorry guys. xoxo 
1	I'm back from my dinner now
1	i'm back from my holiday. turkey was great, the weather, the beach and the girls. 
1	I'm back from netherlands! It was gr8 !!!!!!!!! But I'm happy being home...
0	I'm back from school! Missing you guys like crazzzzy! How come YOU didn't talk to me until the end of school! I supposedly LOVE YOU!
0	Im back from school, gosh. Whut a day! 
0	Im back from the beach  I didnt want to leave
1	I'm back from the wedding reception. Becky called me, told me that Angelina Jolie asked her hubby who I am  He told her, Your biggest fan!
0	im back from trainingg .. the heatt itss soo goood.. but its bad timesss when you gotta runn in it  my feet hurt
1	I'm back guys
1	I'm back guys :3 wee. I'm ready to tweet again
1	I'm back guys speech went well i saw a few comedians preform and theres a lota laughs, now i'm here i think i'll stay for the festival 
0	im back home  its rainy
0	I'm back home again I got here a little bitch ago but now I can't sleep
1	I'm back home and my new privat lesson coach was totally nice. Thank god, that I always meet nice people. 
0	iM BACK HOME FOR A COUPLE OF DAYz...i NEED REST WORK WAS A BiSH...BACK ON THE ROAD MONDAy...
0	Im back home i miss and her doggies and stuff and im in pain
0	Im back home now, aaaall alone  hehe.. But omg! Mom didnt get me the hairthing that I wanted! Im SOO pissed right now! .." Daaddy? " 
0	I'm back home now. About 2 hours sleep last two days. I sure hope my Dad makes it one more day.
1	I'm back home!! And my eyes are BURNING! But least I had fun playing bored games wit my babe and friends  Good times
1	im back home...wanna distract me from my homework please
0	I'm back homee. I miss supercamp
1	I'm back in Abilene... only for one more week!!  6 days to graduation!
0	Im back in Arklow people!!!  Looking forward to going back to waterford but not to work
0	i'm back in effect...i had to start from scratch! smh i know i know!don't ask
1	im back in louiee
0	Im back in the horrible service zone...
1	I'm back in the swing of things. Monday never looked so good after nearly of week of funeral stuff. I'm GLAD it's Monday!
1	I'm back my tweeps!! Still swollen, still can barely talk but the pain is subsiding so I can at least Tweet!!!  LOL
0	i'm back on my 'hating-school' track now. I HATE IT
0	i'm back on twitter.. over the weekend? hmm.. looked for a new place, got my left toe thumb dead.. ouch!! it still hurts right now..  
1	In better news: Last week of classes before finals!
0	In between services. Still have a headache: going on a week and a half of non-stop throbbing.
1	In between, a good geo-friend and I managed to find a few caches and have a blast doing it. 
1	In bio ! ahh. im so hhappy i get to see grumbly next  ahhh wtf !
0	In bio with a sub. I wanna go home...
0	in biology class... so bored   6 days for the vacationsss wiii
0	in BKK for shopping :-D while waiting lost luggage  meanwhile thinks what to do with those few days available: sunny beaches or Cambodia?
1	In Bombay/Mumbai. what a lovely place. wondering- shift here? scew Delhi?.... did some major ass shopping and eating. Blue Frog tonight!
0	In Bondi, lunch for bday with the fam. Great pasta and coffee, walking along beach... Oh snap; just started raining 
0	In boring algebra, just spilled a glow stick, and i got some all over mey back pack haha ewwwww gross  mmm well shits getting heavy.!!<333
0	in boston on a bus in the middle of an intersection with lots of honking. Joy we just ran a red light! Gonna miss my train  stupid rain
0	In boston... Just came back from fenway... I miss my baby
1	In bournemouth for the day.
0	in breck... its still dumping! tomorrow's the last day for parklane 09  partytime in town tonight!
1	in brighter news, i had a great bday + love you all dearly - thanks for coming / thanks for bday wishes from those who couldn't 
0	in brisbane. i have to work tomorrow
1	in brooklyn happier than ever.. had a good ass day today.. can't wait to see what the morning holds.. hope to see all my old friends
1	In B's guest room. Going 2 sleep. Then 2morrow workin w/ Christinie 4 Les Mis costumes. Workin on the ho's costumes haha  9166079310 text.
1	in buisness! so excited to get my new phone  and looking foward to this weekend, having a sleepover with my best friend 
1	in business (N). 5 DAYS !  till summmer !
0	In Business Economics.
1	in cali for the next week. still on est time. stbx and walking should help
0	in canada hotel foyet no apprentice clips outside uk  but get to watch nba playoffs in a bit where i have to pay $10 a pint haha
1	in canadian literature, not paying attention and reading a book 
1	In car with Stacey tommy and mommy, on way to toronto for a television audition  and then going to visit my grandparents 
0	in carlsbad all weekend (except to work) no bueno
0	In case anyone was uncertain, Oakland is cold... and wet 
1	In case anyone was wondering has the cuddling championship won.  Cuddling with
1	In case I won't have time to tweet tonight, I'll make up for it tomorrow 
1	in case not... make screen shots  or write sms.. or something like that... want to be up to date      deal?
1	In case questions arise - we aren't a web design firm. We're sorry if we don't provide a service you need. We'll do our best to refer you
1	In case you are wondering, Zoe and I did get chili cheese tater tots and they were delicious. Fruit for bfast tomorrow 
1	In case you missed it earlier, "Never Say DIe" can be found at- http://www.booksie.com/crensci 
1	Is watching hook with
0	is watching Howie Do It nalang on Youtube to keep herself away from hurting thoughts.
0	is watching i know who killed me then going to bed got work in the morning
0	is watching intervention. So sad
0	is watching IT...scaryyy
0	is watching Jay Leno host The Tonight Show for the last time
1	is watching Jay Leno's last episode of late night. Getting sooooooooooooo excited for my birthday weekend!!!!!!!!!!!!!!!!
0	is watching jay...tomorrow is his last show
1	Is watching Johnny English again   & Rowan Atkiinson are fantastic in this. :L
0	is watching jon and kate+8. so sad
1	is watching jonas  I MISS YOOU JENNNNN.
1	is watching JONAS episode 5  i love this show
1	is watching katie and peter on twitter with perez  x
1	is watching korean movie, More Than Blue 
1	is watching Kung Fu Panda with and two of her hermanitas. "There is no charge for awesomeness...or attractiveness."
1	is watching lakers vs magic in youtube  http://plurk.com/p/ytddw
1	is watching Life Without Limbs by Nick Vujicic... Very inspiring...  http://plurk.com/p/xmplp
1	is watching Lizzie McGuire, The Movie. Hmmm...Perhaps I should head to Rome. 
0	is watching loose women ... very bored
1	is watching LZ fix pictures in albums... fun fun.. pictures going back to 2004.  fun!  i looked stupid (but thinner!) then. haha
0	is watching Marley & Me..so sad at the end
0	is watching master chef and has a sore finger
1	is watching match of the day
1	Is watching mean girls
1	is watching mickey mouse with the kids
1	is watching Mobile Suit Gundam 00 S2 Episode 13  http://plurk.com/p/n1ym1
1	is watching monster vs aliens later!
1	is watching monster-in-law with the hubs. Enjoy a rare night off.
1	is watching more MasterChef  TV marathon
1	is watching my 4yr old wander around the front room in a daze as he's just woken from his nap... sooo cute
0	Is watching my 8th grade farewell slideshow. Oh how weird is to look back, i miss it 
1	is watching my dvr'ed shows like my fav...Ellen
1	is watching My Name Is Earl then The Mentalist
1	Is watching mystery dignosis and eating taco salad
1	is watching neighbours
1	is watching neighbours!  hehe
1	is watching new moon trailer..omg..taylor was so hot with his new hair...
1	is watching Nick and Norah's Infinite Playlist :">
1	is watching Night at the Museum on FX waiting for Leo to get home
1	is watching old episodes of Will & Grace! oh how this show still makes laugh! LOL
1	is watching old eps of LOST
1	is watching one of the best movies ever -- Grease  hehehe. I love it!
0	is watching oprah talk about twitter, i swore i wouldnt get one and i finally gave in 
1	is watching over a beautiful angel
1	is watching PBA.  http://plurk.com/p/vgup6
0	Is watching people pack and move things out of the house he grew up in.
1	i'm back online for real. finally. time to pro-rate my days of hell, comcast.  the tech was awesome awesome awesome.
1	I'm back online! I love laptops
0	Im back out at work for another 6 days on and 1 day of  gotta love the long hours lol hope everyones Sunday is going well
1	Im back Spore. I miss HOME. Khilla,im on my way 
0	Im back To Studying Chemistry and Algebra for tonight
1	im back tweets  ..
1	im BACK TWITTERS
0	I'm back!  Major dental work stinks.  But homemade lamb kebabs and  tsatziki sauce make up for it 10x's.
1	I'm back! 5 days without Internet was not so fun but i survived
0	I'm back! But only because I have to go to the dentist tomorrow  Anyone wanna hang after that??
0	I'm back! Exercising 'self quarantine' day 1
0	I'm back! Had a great weekend, hotel was awesome, nice sunny weather, made beautiful pictures... Didn't actually wanna go home yet 
1	im back! have been chilling with and dancing all day
0	Im back! I went 2 c the doctor!
1	I'm back! Where is my applause?
0	I'm back!! I love riding on the back of a motorcycle. I miss my fucking b/f.
0	I'm back!! Sudden wave of melancholy takes over. I miss the Shining Emblem
1	Im back!!! Practically ran to nursery there..was so late! It was good practice for the Race For Life though on 7 June!
1	I'm Back!!!! ... gosh i missed twitter!!!!! =D ... its good to be home!! .. i Had so so so so much fun !!! my fave place was the beach
1	i'm back!!!!! muahahaha!  miss me?? hehe!
0	I'M BACK, but just for about 45 min. Home computer sucks can't use it, laptop gone. After this 1 have 2 wait 3 months til I can come back 
0	im back, new day in school, booring 
1	im back, pool time with my girlfriend yay 
1	I'M BACK. // With new Music. :> // Meet me Halfway - Black Eyed Peas. // What's up, Gossip? 
1	I'm back. and, my sister can't believe that I have a twitter account which famous stars have. 
1	I'm back. Finally back. So much to write
1	I'm back. I missed you all.  The publication party went well. Hope you all have had a good day.
1	im back. wooooo!!!  i want to have my own press release :|
0	I'm back.. and my hair is almost the same  the hairdresser didn't want to cut it, he said I shouldn't because of the shape of my face.. :/
1	Im back.. so ya'll are gonna have to stop talking about me now. You missed me didnt ya.. Yeah you did.. I understand. I would miss me too
0	I'm back.. the cab left before I could reach the parking lot.. gotta wait till 2
1	I'm back...  Didn't eat as much as I wanted to. Need to do some sacrifices in order to get back in shape... pwahaha
1	i'm back............ just ate lunch...  not yummy...VEGETABLES.
1	I'm back....don't feel like going to work (wow...what an option?  Easy i'm in charge    (www.LaughNYC.com)
1	im back....i must say I have some sexy female followers  GOD is Good
1	I'm back...not yet done..but...I decided to take a break..
1	I'm back...Paul Blart was pretty funny
0	i'm back..i wanna be there right now!!
1	In case you missed this cool Mac vs Pc T shirt  http://bit.ly/17Av1
1	In case you're not on Facey, Amber and I got engaged over the weekend.  Yaaaay!  
1	In case you're wondering who I am, I've just changed my Twitter name from EmSpaceLisa to something less work specific. Luv to em spacers. 
0	In ccd    ewk
1	In central park reading and getting vitamin D
1	in charlotte nc at the airport!!!
0	In Charlotte with my Mom and sister enjoying time with them missing my hubby and kids though
1	in chemistry with Charlotte
1	In chester park Watching emo's be weird, eating yummy pizza, eating Italian sweets and gossiping with some special people 
1	in chicago with the bestiessssss
1	in chinese, teacher she shouted. kinda scary and hard not to laugh 
1	in chi-town with my babe
1	in church doing recept now.  listening to songs of faith by worship team. They're gonna be greater today! Not defeated!
1	In church, waiting for the rest of the reg team. Super tired, but still up for Him! 
1	In church. Feels good seeing everyone  they keep talking about how tall and muscular I've gotten lol
1	In church...Thank You Jesus for waking me up
0	In citizenship, trying to revise for my Religious Studies exam this afternoon 
1	in city with xKatelynMOSHx
0	In class "Y"
0	In class again.    http://bit.ly/aIibN
1	in class and just finished a test
0	in class bored as hell
1	In class but thinkin bout tomorrow and the drive-in with my bff
0	In class doing all this dang on work.ugh!
0	In class essay
1	In class for the last time !  Yay!!    Summer is FINALLY HERE!!
1	in class freakin bored. happy that i crossed at least. Wearing the letters proudly
0	In class instead of having brunch with my mom  making it up to her later today.
0	In class now. With bff. I miss 0846A  - http://tweet.sg
0	in class right now
1	in class thinking not so ladylike thoughts. what shall be of my youth? whatever i want   hehehe cheers for my own fun!
1	in class thinking... today is some special to me birthday.. hehe happy B--DAY
1	in class this web site anit block  yay but i should go do my work=P
0	In class with the brats
1	In class wondering why are pplz so messy ugh......I'm jus laughin at dese females like ha ha ha All Smiles Doe
0	In class!!! So tired and boring... I wanna go
0	in class, and bored!!!!!!!! 
0	in class, then home to do laundry. physical anthropology  bill is such a nice guy, i just cannot keep these eyes open ! sheesh.
1	In class, working with  http://twitpic.com/5oxqj
0	In class... Talking about classical Hollywood Cinema transitions. It would be interesting if I didn't already know all of this stuff.
0	In class...Just found out my homeboy has 25 yrs under his belt  Also I feel a bit miserable today..Need sum1 to take me outta this
1	in class..BORING! // rugby T O D A Y !!! yeyyy
0	In cleaning out one of the kitchen cabinets, I ran into the needles I stashed from giving PoPo injections.   
0	In Cleveland, OH, on a layover to Michigan. Its way too early! Ugh and the weather is so glooming! 
1	In college again this morning  hopefully today i'll get some work done finaly!
0	In college, left my Blackberry at home, I feel lost without it   
0	In College,.! Finish At One Buh Got Stay Til Like Four To Behind On This Shit,.  May Jus Leave At One,,. Theres Always Nex Week,. : |
0	In college.  Bad times. Lunchtime though.  Good times.
1	In colorado.  seeing some good fam. Two more days.
0	In Colorado. [And this stupid small town has like zero WiFi to connect my iPod to....sad   ]
1	in columbia for good. 8032696768
0	In columbus visiting.. Sssssoooooo ready to geyt back to the A.
0	in communications technology class next to chantal, have nothing to do 
1	in computer class with laila  in jersey this weekend
1	in computer class with my cacas!
1	in computer class! Todays a good day
0	in computing class i have a sore head
1	in cooking with aaron
1	In corona, great flight 
0	In court today providing moral support to one of my clients...they really got dealt a bad hand...
1	In crackel barrel
1	in cresskill with alyssa
1	In CT working at The Hole in the Wall Gang Camp for the summer!! Look it up, it's a beautiful place! 
0	in CT...watching Made....really don't wanna go 2 work later
1	in curand pregatesc ceva mareee
1	in curand voi fi pe .ro thx to blogway si CNSC
0	In da bathroom taking me a rich nigga shit *spicy foods edition  *
1	in da studio! what's up! y'all!
0	In dallas - early - an hour until my next flight
1	In Dallas,TX now..... LET'S GET THIS FOUNDATION!!!!! If u don't know about it  then ask 
0	in danville........spending time with tez. He's leavin for AL next week for the summer!
1	In DC for the music video
0	In dc headin 2 the aiport goin bak home  wkend was bananas! Thx tiff & twizzl
1	In Delhi right now.....will be back in mathura on 17th
1	In Denise Richards Heaven
0	In dentist waiting room. Nothing quite like the anticipation of pain
0	in desparate need of shoe shopping... i miss nyc.. and cesare paciotti, sigerson morrison, jimmy choo and manolo blanik 
0	in desperate need for a job
0	in desperate need of a lot of rest after last night.. going to the doctor... might have skin cancer in my face
0	In desperate need of a manicure
1	in desperate need of a Thai massage
0	In desperate need of sleep. Last time I slept was Monday night. Still got To clean my old flat and hand in the Keys b4 sleep can come
0	In dire need of comfort
1	in dire need of some twitsperation. feel free to hate me for using that word
1	In Disneyland getting fast passes for splash mountain and it's my bday
0	In dokkum right now. Can't find anything i like
0	In double chem  home after this! Xx
0	In drivers ed car  wishing I was on the bus to six flags right now
0	in Dublin today. the weather here is rubbish! Pissing
1	In Eastbourne watching tennis, just seen Bogdanovic win first round, now watching Fabrice Santoro have a practice hit. Cool 
0	In El Monte for mudder's day.  Woop. Dad has a swollen hand from his screwdriver incident.
1	In El Paso! My plane didn't crash into an island-Go Me!  Missing my lion!
1	in engli8sh... doing CPT again >_> last day. CELL IN A FEW HOURS !
0	in english
0	in english class
0	in english class sleeping wish i couild see brigid after school
1	in english class with my friend flor
0	In english class.. Oh goooooood not feeling good   What's up whit being sick?? :O... hate it
1	in english lesson... boriiiiing ): // 5 day
1	In English talking to Daniel  I want Chick-Fil-A!
0	in Europe yes it s nice but no INTERNET and the little we have is very slow and i can not have my laptop plunged in and the internet on!
0	In experimenting w/ TweetDeck's search function, I've realized that noone appears to be tweeting about geology or geophysics. 
1	in facebook
1	In fact, he got me lotsa stuff today  So sweet. Coffee, bracelet, jeans, pizza, movie. He is awesome.
0	In fact, I would go as far as to say that I hate Harry Potter..
1	in fact, only 46% of all the brands mentioned, have their own account. pafetic! but great statistic 
0	In Flag Room, penning Spanish essay. New student tour going on, and tour guide just mentioned how Bonfire is something we USED TO do. 
1	in florida  ; nisha got excited* tha her twitter is finally working
0	in florida...lost my bracelet on the manta and had to see it plumit to its death!
0	in food, doing coursework  just had chemistry exam, i think i got a z :s
0	In for a long day of laundry and finding a home for my cat
1	In for the Kill still amazes me, as does every La Roux hit. Cant wait to see her live in September. 
0	In for the night. Get well soon mom.
1	In form  get back 2 u soon x
1	in formm with abbie. grown half an inch. what a marvelous day!
0	In four weeks I can go for vacation back to switzerland for two months, to see my father and friends... but I will miss my girlfriend 
0	in France.. and watchin Fedex winning on TV
